2|(object_1 YELLOW BOX,)|is a box| a box|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "box"\n'|
4|(object_3 GREEN BOX,)|a small green block|a green block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "block"\n'|
4|(object_3 GREEN BOX,)|a green small cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
5|(object_5 GREEN BOX,)|a green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
4|(object_3 GREEN BOX,)|a green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
2|(object_3 PURPLE BOX,)|a purple rectangle|a purple rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "rectangle"\n'|
5|(object_1 YELLOW SPHERE,)|a yellow sphere|a yellow sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "sphere"\n'|
2|(object_1 YELLOW BOX,)|a yellow cube|a yellow cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "cube"\n'|
4|(object_1 RED SPHERE,)|a red sphere|a red sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "sphere"\n'|
1|(object_5 PURPLE BOX,)|a purple block|a purple block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "block"\n'|
1|(object_3 ORANGE BOX,)|a rectangular block|a rectangular block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "rectangular"\n    Noun "block"\n'|
5|(object_4 PURPLE BOX,)|a purple cube, slightly larger than the other objects on the table except for the blue box|a purple cube, larger than the other objects on the table except for the blue box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
4|(object_1 RED SPHERE,)|a sphere|a sphere|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "sphere"\n'|
2|(object_2 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple sphere|a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "sphere"\n'|
2|(object_3 PURPLE BOX,)|a purple cuboid|a purple cuboid|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cuboid"\n'|
4|(object_5 YELLOW BOX,)|a yellow rectangular cuboid|a yellow rectangular cuboid|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "yellow"\n      Adjective "rectangular"\n    Noun "cuboid"\n'|
1|(object_4 PINK BOX,)|a pink rectangular prism|a pink rectangular prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "pink"\n      Adjective "rectangular"\n    Noun "prism"\n'|
4|(object_4 YELLOW BOX,)|a rectangular block, beige in color|a rectangular block, beige in color|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "rectangular"\n    Noun "block"\n'|
3|(object_4 GREEN BOX,)|a rectangle|a rectangle|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "rectangle"\n'|
4|(object_4 YELLOW BOX,)|a yellow rectangle|a yellow rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "rectangle"\n'|
5|(object_4 PURPLE BOX,)|a purple square block|a purple square block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "purple"\n      Adjective "square"\n    Noun "block"\n'|
4|(object_5 YELLOW BOX,)|a cuboid|a cuboid|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "cuboid"\n'|
4|(object_5 YELLOW BOX,)|the yellow block|the yellow block|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "block"\n'|
2|(object_5 PURPLE BOX,)|a purple cube, second smallest of all|a purple cube, second smallest of all|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
4|(object_3 GREEN BOX,)|a green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
5|(object_3 BLUE BOX,)|a blue rectangular prism|a blue rectangular prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "blue"\n      Adjective "rectangular"\n    Noun "prism"\n'|
3|(object_3 ORANGE CYLINDER,)|an orange cylinder|an orange cylinder|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
5|(object_2 PURPLE SPHERE,)|a tiny purple sphere|a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "sphere"\n'|
1|(object_2 ORANGE CYLINDER,)|an orange sphere|an orange sphere|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "sphere"\n'|
3|(object_4 GREEN BOX,)|a green rectangle|a green rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "rectangle"\n'|
2|(object_1 YELLOW BOX,)|a yellow block|a yellow block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "block"\n'|
4|(object_1 RED SPHERE,)|a red sphere|a red sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "sphere"\n'|
4|(object_4 YELLOW BOX,)|a rectangular cuboid,yellow in colour|a rectangular cuboid,yellow in colour|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "rectangular"\n    Noun "cuboid"\n'|
2|(object_3 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
2|(object_5 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
2|(object_3 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple ball|a purple ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "ball"\n'|
5|(object_2 PURPLE SPHERE,)|a purple ball|a purple ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "ball"\n'|
5|(object_2 PURPLE SPHERE,)|the ball|the ball|'ReferringExpression\n  Article "the"\n  NounPhrase\n    Noun "ball"\n'|
1|(object_2 ORANGE CYLINDER,)|a cylinder|a cylinder|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "cylinder"\n'|
5|(object_2 PURPLE SPHERE,)|a small sphere and it is next to object five|a sphere and next to object five|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "sphere"\n'|
5|(object_2 PURPLE SPHERE,)|a purple sphere just next to a green box|a purple sphere next to a green box|'ExtrinsicReferringExpression\n  Article "a"\n  RelationNounPhrase\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "sphere"\n    RelationLandmarkPhrase\n      Relation "next to"\n      ReferringExpression\n        Article "a"\n        AdjectiveNounPhrase\n          AdjectivePhrase\n            Adjective "green"\n          Noun "box"\n'|
2|(object_4 GREEN BOX,)|a small green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
5|(object_4 PURPLE BOX,)|a purple rectangular block|a purple rectangular block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "purple"\n      Adjective "rectangular"\n    Noun "block"\n'|
5|(object_5 GREEN BOX,)|a small green box|a green box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "box"\n'|
1|(object_3 ORANGE BOX,)|an orange cuboid|an orange cuboid|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cuboid"\n'|
4|(object_5 YELLOW BOX,)|a square rectangle behind the red ball|a square rectangle behind the red ball|'ExtrinsicReferringExpression\n  Article "a"\n  RelationNounPhrase\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "square"\n      Noun "rectangle"\n    RelationLandmarkPhrase\n      Relation "behind"\n      ReferringExpression\n        Article "the"\n        AdjectiveNounPhrase\n          AdjectivePhrase\n            Adjective "red"\n          Noun "ball"\n'|
4|(object_4 YELLOW BOX,)|a yellow colored rectangle|a yellow colored rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "yellow"\n      Adjective "colored"\n    Noun "rectangle"\n'|
5|(object_4 PURPLE BOX,)|it is a pink colored cube| a pink colored cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "pink"\n      Adjective "colored"\n    Noun "cube"\n'|
3|(object_4 GREEN BOX,)|a green rectangular prism|a green rectangular prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "green"\n      Adjective "rectangular"\n    Noun "prism"\n'|
2|(object_2 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
3|(object_1 GREEN CYLINDER,)|a small green cylinder|a green cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cylinder"\n'|
1|(object_2 ORANGE CYLINDER,)|a green cylinder|a green cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cylinder"\n'|
2|(object_5 PURPLE BOX,)|a small purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
5|(object_2 PURPLE SPHERE,)|a purple sphere|a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "sphere"\n'|
1|(object_1 BLUE SPHERE,)|a blue round sphere|a blue round sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "blue"\n      Adjective "round"\n    Noun "sphere"\n'|
4|(object_1 RED SPHERE,)|a red ball|a red ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "ball"\n'|
5|(object_5 GREEN BOX,)|a small green box|a green box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "box"\n'|
5|(object_2 PURPLE SPHERE,)|a purple sphere|a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "sphere"\n'|
1|(object_1 BLUE SPHERE,)|a blue sphere|a blue sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "sphere"\n'|
2|(object_2 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
2|(object_3 PURPLE BOX,)|a square|a square|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "square"\n'|
2|(object_4 GREEN BOX,)|a small green box|a green box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "box"\n'|
3|(object_2 BLUE CYLINDER,)|a short blue cylinder|a blue cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "cylinder"\n'|
4|(object_4 YELLOW BOX,)|a yellow prism|a yellow prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "prism"\n'|
1|(object_1 BLUE SPHERE,)|a blue ball|a blue ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "ball"\n'|
2|(object_4 GREEN BOX,)|a green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
4|(object_5 YELLOW BOX,)|a yellow rectangular cube|a yellow rectangular cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "yellow"\n      Adjective "rectangular"\n    Noun "cube"\n'|
1|(object_1 BLUE SPHERE,)|a blue sphere|a blue sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "sphere"\n'|
1|(object_3 ORANGE BOX,)|the square orange object|the square orange object|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "square"\n      Adjective "orange"\n    Noun "object"\n'|
4|(object_5 YELLOW BOX,)|a rectangle|a rectangle|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "rectangle"\n'|
5|(object_4 PURPLE BOX,)|a purple block|a purple block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "block"\n'|
5|(object_4 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
4|(object_5 YELLOW BOX,)|a yellow colored cuboid|a yellow colored cuboid|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "yellow"\n      Adjective "colored"\n    Noun "cuboid"\n'|
5|(object_5 GREEN BOX,)|a green rectangular object|a green rectangular object|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "green"\n      Adjective "rectangular"\n    Noun "object"\n'|
2|(object_2 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
4|(object_4 YELLOW BOX,)|a rectangular box|a rectangular box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "rectangular"\n    Noun "box"\n'|
3|(object_5 ORANGE BOX,)|a tall orange rectangular prism|a orange rectangular prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "orange"\n      Adjective "rectangular"\n    Noun "prism"\n'|
1|(object_4 PINK BOX,)|a pink rectangle|a pink rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "pink"\n    Noun "rectangle"\n'|
5|(object_5 GREEN BOX,)|a medium rectangular green block, next to a small purple sphere|a rectangular green block, next to a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "rectangular"\n      Adjective "green"\n    Noun "block"\n'|
4|(object_2 ORANGE CYLINDER,)|an orange cylinder|an orange cylinder|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
4|(object_1 RED SPHERE,)|a red sphere|a red sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "red"\n    Noun "sphere"\n'|
2|(object_2 PURPLE BOX,)|the blue cube|the blue cube|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "cube"\n'|
3|(object_4 GREEN BOX,)|a box|a box|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "box"\n'|
5|(object_3 BLUE BOX,)|a box|a box|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "box"\n'|
5|(object_1 YELLOW SPHERE,)|a yellow sphere|a yellow sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "sphere"\n'|
4|(object_5 YELLOW BOX,)|a yellow rectangle|a yellow rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "rectangle"\n'|
4|(object_3 GREEN BOX,)|a small green cube|a green cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
4|(object_2 ORANGE CYLINDER,)|the flat circle|the circle|'ReferringExpression\n  Article "the"\n  NounPhrase\n    Noun "circle"\n'|
2|(object_1 YELLOW BOX,)|a yellow box|a yellow box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "box"\n'|
4|(object_1 RED SPHERE,)|a green cylinder|a green cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cylinder"\n'|
5|(object_3 BLUE BOX,)|a blue cube|a blue cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "cube"\n'|
2|(object_3 PURPLE BOX,)|a purple rectangular cuboid|a purple rectangular cuboid|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "purple"\n      Adjective "rectangular"\n    Noun "cuboid"\n'|
2|(object_1 YELLOW BOX,)|a yellow square|a yellow square|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "square"\n'|
5|(object_5 GREEN BOX,)|a green rectangular prism|a green rectangular prism|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "green"\n      Adjective "rectangular"\n    Noun "prism"\n'|
3|(object_5 ORANGE BOX,)|an orange rectangular cube|an orange rectangular cube|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "orange"\n      Adjective "rectangular"\n    Noun "cube"\n'|
2|(object_5 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
3|(object_5 ORANGE BOX,)|the orange block|the orange block|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "block"\n'|
2|(object_2 PURPLE BOX,)|a purple box|a purple box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "box"\n'|
3|(object_5 ORANGE BOX,)|is an orange rectangular prism| an orange rectangular prism|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "orange"\n      Adjective "rectangular"\n    Noun "prism"\n'|
3|(object_5 ORANGE BOX,)|an upright block|an block|'ReferringExpression\n  Article "an"\n  NounPhrase\n    Noun "block"\n'|
5|(object_2 PURPLE SPHERE,)|a small purple ball|a purple ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "ball"\n'|
4|(object_4 YELLOW BOX,)|a wide yellow rectangle|a yellow rectangle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "rectangle"\n'|
3|(object_3 ORANGE CYLINDER,)|an orange cylinder|an orange cylinder|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
4|(object_2 ORANGE CYLINDER,)|a brown flat cylinder|a brown cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "brown"\n    Noun "cylinder"\n'|
4|(object_2 ORANGE CYLINDER,)|a brown circle|a brown circle|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "brown"\n    Noun "circle"\n'|
5|(object_4 PURPLE BOX,)|a large purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
2|(object_4 GREEN BOX,)|the tiny green cube|the green cube|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "green"\n    Noun "cube"\n'|
5|(object_4 PURPLE BOX,)|a big purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
1|(object_5 PURPLE BOX,)|a purple cuboid|a purple cuboid|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cuboid"\n'|
2|(object_5 PURPLE BOX,)|a small purple square|a purple square|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "square"\n'|
5|(object_5 GREEN BOX,)|the rectangle|the rectangle|'ReferringExpression\n  Article "the"\n  NounPhrase\n    Noun "rectangle"\n'|
2|(object_1 YELLOW BOX,)|the yellow box|the yellow box|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "yellow"\n    Noun "box"\n'|
2|(object_3 PURPLE BOX,)|a purple box|a purple box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "box"\n'|
2|(object_2 PURPLE BOX,)|a purple cube|a purple cube|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "cube"\n'|
3|(object_2 BLUE CYLINDER,)|a small blue cylinder|a blue cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "blue"\n    Noun "cylinder"\n'|
5|(object_5 GREEN BOX,)|a green rectangular object|a green rectangular object|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "green"\n      Adjective "rectangular"\n    Noun "object"\n'|
2|(object_2 PURPLE BOX,)|a purple block|a purple block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "block"\n'|
2|(object_5 PURPLE BOX,)|a box|a box|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "box"\n'|
4|(object_5 YELLOW BOX,)|a yellow rectangular block|a yellow rectangular block|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "yellow"\n      Adjective "rectangular"\n    Noun "block"\n'|
2|(object_3 PURPLE BOX,)|a large cube|a cube|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "cube"\n'|
3|(object_3 ORANGE CYLINDER,)|an orange cuboid|an orange cuboid|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cuboid"\n'|
5|(object_4 PURPLE BOX,)|a purple square|a purple square|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "square"\n'|
3|(object_4 GREEN BOX,)|the green rectangular prism|the green rectangular prism|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "green"\n      Adjective "rectangular"\n    Noun "prism"\n'|
3|(object_3 ORANGE CYLINDER,)|a short orange cylinder|a orange cylinder|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
4|(object_5 YELLOW BOX,)|a rectangle|a rectangle|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "rectangle"\n'|
3|(object_3 ORANGE CYLINDER,)|an orange cylinder,shaped like a tuna can|an orange cylinder,shaped like a tuna can|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
5|(object_2 PURPLE SPHERE,)|a purple sphere|a purple sphere|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "sphere"\n'|
1|(object_1 BLUE SPHERE,)|a small blue round ball|a blue round ball|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "blue"\n      Adjective "round"\n    Noun "ball"\n'|
2|(object_4 GREEN BOX,)|it is green in colour and it is a cube| green in colour and a cube|'ReferringExpression\n  Article "a"\n  NounPhrase\n    Noun "cube"\n'|
1|(object_2 ORANGE CYLINDER,)|the orange cylinder|the orange cylinder|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "cylinder"\n'|
1|(object_5 PURPLE BOX,)|a violet rectangular box|a violet rectangular box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    TwoAdjectivePhrase\n      Adjective "violet"\n      Adjective "rectangular"\n    Noun "box"\n'|
1|(object_5 PURPLE BOX,)|is the purple object| the purple object|'ReferringExpression\n  Article "the"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "purple"\n    Noun "object"\n'|
1|(object_2 ORANGE CYLINDER,)|an orange circle|an orange circle|'ReferringExpression\n  Article "an"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "orange"\n    Noun "circle"\n'|
3|(object_5 ORANGE BOX,)|a brown box|a brown box|'ReferringExpression\n  Article "a"\n  AdjectiveNounPhrase\n    AdjectivePhrase\n      Adjective "brown"\n    Noun "box"\n'|
